time,Date,load_2030,solar,wind,gas,batt_charge,batt_discharge,SOC,load_net,load_and_charge
2030-02-03T21:00:00Z,2/3/2018,558.981951947674,0,637.7312797814953,0,0,0,2203.765661993876,78.75,558.98
2030-02-03T22:00:00Z,2/3/2018,536.8206389381211,0,560.2488522096041,0,0,0,2203.765661993876,23.43,536.82
2030-02-03T23:00:00Z,2/3/2018,502.074464983418,0,483.4451028354223,0,0,18.62936214799575,2181.848765349175,0,502.07
2030-02-04T00:00:00Z,2/3/2018,471.226677674239,0,452.9045839384727,0,0,18.322093735766405,2160.293360954156,0,471.23
2030-02-04T01:00:00Z,2/4/2018,451.469086039562,0,446.34402802727635,0,0,5.125058012285715,2154.263880939702,0,451.47
2030-02-04T02:00:00Z,2/4/2018,439.612648329615,0,466.02569576086626,0,26.41304743125127,0,2180.6769283709536,0,466.03
2030-02-04T03:00:00Z,2/4/2018,434.967377629904,0,455.619296729313,0,20.65191909940906,0,2201.3288474703622,0,455.62
2030-02-04T04:00:00Z,2/4/2018,434.610701191699,0,446.00468892842116,0,2.4368145235138834,0,2203.765661993876,8.96,437.05
2030-02-04T05:00:00Z,2/4/2018,445.11680172670196,0,398.83655418757627,0,0,46.2802475391257,2149.318311947846,0,445.12
2030-02-04T06:00:00Z,2/4/2018,465.470833794836,0,277.46626983043774,0,0,188.00456396439824,1928.1364719897304,0,465.47
2030-02-04T07:00:00Z,2/4/2018,493.98788978275707,0,193.64951241325318,0,0,300.338377369504,1574.797204496196,0,493.99
2030-02-04T08:00:00Z,2/4/2018,521.571211014467,53.070915320079735,152.02391628704007,0,0,316.4763794073472,1202.4720522522582,0,521.57
2030-02-04T09:00:00Z,2/4/2018,551.657044172995,120.49185074866111,86.757696273928,0,0,344.40749715040585,797.2867614870746,0,551.66
2030-02-04T10:00:00Z,2/4/2018,578.033748642304,240.8746896888072,45.24521318066692,0,0,291.9138457728299,453.8587076366863,0,578.03
2030-02-04T11:00:00Z,2/4/2018,589.828955289173,423.4637191524058,25.789771512980074,0,0,140.57546462378698,288.47580807928983,-0,589.83
2030-02-04T12:00:00Z,2/4/2018,594.007264303807,576.575723437416,64.4744287824497,0,47.04288791605874,0,335.51869599534854,-0,641.05
2030-02-04T13:00:00Z,2/4/2018,597.7777367260451,628.0354728526659,124.42433624683308,0,154.682072373454,0,490.2007683688026,-0,752.46
2030-02-04T14:00:00Z,2/4/2018,602.4712444573579,581.4004848804345,203.4903462800482,0,182.41958670312488,0,672.6203550719275,0,784.89
2030-02-04T15:00:00Z,2/4/2018,606.919384470619,496.7977106717007,350.0848369854075,0,239.96316318648928,0,912.5835182584169,0,846.88
2030-02-04T16:00:00Z,2/4/2018,606.6901281606271,325.62733513053297,528.464089950186,0,247.4012969200919,0,1159.9848151785088,0,854.09
2030-02-04T17:00:00Z,2/4/2018,616.861517911671,61.79492085190385,669.7422681068176,0,114.67567104705044,0,1274.6604862255592,0,731.54
2030-02-04T18:00:00Z,2/4/2018,637.946967690854,0,690.7812922358273,0,52.83432454497326,0,1327.4948107705325,0,690.78
2030-02-04T19:00:00Z,2/4/2018,640.1204407618341,0,714.0825770238702,0,73.96213626203605,0,1401.4569470325687,0,714.08
2030-02-04T20:00:00Z,2/4/2018,625.040125959936,0,737.7232009107693,0,112.68307495083333,0,1514.1400219834022,0,737.72
2030-02-04T21:00:00Z,2/4/2018,611.6658110040471,0,789.8683091014866,0,178.20249809743942,0,1692.3425200808415,0,789.87
2030-02-04T22:00:00Z,2/4/2018,593.344720717685,0,833.5299398208306,0,240.1852191031453,0,1932.5277391839873,0,833.53
2030-02-04T23:00:00Z,2/4/2018,546.423063850443,0,864.1835717507323,0,271.2379228098891,0,2203.765661993876,46.52,817.66
2030-02-05T00:00:00Z,2/4/2018,509.74502052733504,0,868.1425279040401,0,0,0,2203.765661993876,358.4,509.75
2030-02-05T01:00:00Z,2/5/2018,491.387637928241,0,868.9343191347017,0,0,0,2203.765661993876,377.55,491.39
2030-02-05T02:00:00Z,2/5/2018,481.923030913897,0,872.6670492221066,0,0,0,2203.765661993876,390.74,481.92
2030-02-05T03:00:00Z,2/5/2018,477.5966877626021,0,886.1275001433554,0,0,0,2203.765661993876,408.53,477.6
2030-02-05T04:00:00Z,2/5/2018,477.902607900806,0,896.0814470431015,0,0,0,2203.765661993876,418.18,477.9
2030-02-05T05:00:00Z,2/5/2018,484.791257401878,0,903.094455086105,0,0,0,2203.765661993876,418.3,484.79
2030-02-05T06:00:00Z,2/5/2018,509.73877842897707,0,912.1434977222386,0,0,0,2203.765661993876,402.4,509.74
2030-02-05T07:00:00Z,2/5/2018,564.797894813019,0,919.3827318311452,0,0,0,2203.765661993876,354.58,564.8
2030-02-05T08:00:00Z,2/5/2018,579.972982873553,241.87006565964685,924.9252704457771,0,0,0,2203.765661993876,586.82,579.97
2030-02-05T09:00:00Z,2/5/2018,556.6575115178101,357.1576230230005,913.7270801835614,0,0,0,2203.765661993876,714.23,556.66
2030-02-05T10:00:00Z,2/5/2018,538.623881468817,411.1972096326983,878.0964748037874,0,0,0,2203.765661993876,750.67,538.62
2030-02-05T11:00:00Z,2/5/2018,528.1000647332879,423.43827442364864,783.9864313880006,0,0,0,2203.765661993876,679.32,528.1
2030-02-05T12:00:00Z,2/5/2018,509.357755839718,408.2069164390425,612.9595255650808,0,0,0,2203.765661993876,511.81,509.36
2030-02-05T13:00:00Z,2/5/2018,500.024855657906,396.7238178638857,453.80948820208613,0,0,0,2203.765661993876,350.51,500.02
2030-02-05T14:00:00Z,2/5/2018,507.90909440112,389.66738533954737,336.5112730312077,0,0,0,2203.765661993876,218.27,507.91
2030-02-05T15:00:00Z,2/5/2018,523.535207449218,350.4803527947896,233.01284788043313,0,0,0,2203.765661993876,59.96,523.54
2030-02-05T16:00:00Z,2/5/2018,546.888102276679,232.1182837693589,144.10600398042308,170.6638145268971,0,0,2203.765661993876,0,546.89
2030-02-05T17:00:00Z,2/5/2018,584.656292991481,47.448326732215534,98.74767776680505,410.11453174569147,0,28.34575674676881,2170.4177128800306,-0,584.66
2030-02-05T18:00:00Z,2/5/2018,646.7501200432309,0,145.23713430993965,410.11453174569147,0,91.39845398760002,2062.8901199534425,0,646.75
2030-02-05T19:00:00Z,2/5/2018,657.5062816092401,0,210.61646735600283,73.4920898523657,0,373.3977244008715,1623.5986794818275,-0,657.51
2030-02-05T20:00:00Z,2/5/2018,642.0317519976879,0,288.32512099379824,0,0,353.70663100388975,1207.4732312419574,0,642.03
2030-02-05T21:00:00Z,2/5/2018,622.65991928704,0,317.6213965282791,0,0,305.03852275876096,848.6043809375324,0,622.66
2030-02-05T22:00:00Z,2/5/2018,585.9160253021109,0,372.59433054278895,0,0,213.32169475932204,597.6376812206829,0,585.92
2030-02-05T23:00:00Z,2/5/2018,537.6116418654279,0,459.23891378376584,0,0,78.37272808166205,505.434471712845,-0,537.61
2030-02-06T00:00:00Z,2/5/2018,500.77036668654904,0,473.6042689686272,0,0,27.166097717921843,473.4743567505841,0,500.77
2030-02-06T01:00:00Z,2/6/2018,481.58772687482497,0,486.1598156262626,0,4.572088751437618,0,478.04644550202175,0,486.16
2030-02-06T02:00:00Z,2/6/2018,470.50594104735706,0,496.90555375667105,0,26.399612709314013,0,504.44605821133604,0,496.91
2030-02-06T03:00:00Z,2/6/2018,466.565623738985,0,496.33998859191274,0,29.774364852927675,0,534.2204230642636,0,496.34
2030-02-06T04:00:00Z,2/6/2018,468.498378727228,0,492.720371537459,0,24.221992810231033,0,558.4424158744946,0,492.72
2030-02-06T05:00:00Z,2/6/2018,481.369172635252,0,487.5171720216822,0,6.147999386430099,0,564.5904152609247,0,487.52
2030-02-06T06:00:00Z,2/6/2018,515.821923764874,0,479.25992061621116,0,0,36.56200314866277,521.5762939095567,-0,515.82
2030-02-06T07:00:00Z,2/6/2018,574.4445894371489,0,431.63933374355895,0,0,142.80525569359003,353.57011074062734,0,574.44
2030-02-06T08:00:00Z,2/6/2018,598.868856043539,222.7181075046534,377.34507792675936,0,1.194329387873818,0,354.76444012850106,-0,600.06
2030-02-06T09:00:00Z,2/6/2018,602.652358173882,377.7457511805562,361.9617054453326,0,137.05509845200692,0,491.8195385805081,0,739.71
2030-02-06T10:00:00Z,2/6/2018,586.464857635708,480.10634952288166,355.061810435281,0,248.7033023224545,0,740.5228409029626,0,835.17
2030-02-06T11:00:00Z,2/6/2018,553.177744856828,544.0209003522168,361.7354793794295,0,352.57863487481814,0,1093.1014757777807,0,905.76
2030-02-06T12:00:00Z,2/6/2018,535.248159530317,577.6520744570056,353.7044540398614,0,396.1083689665497,0,1489.2098447443307,0,931.36
2030-02-06T13:00:00Z,2/6/2018,532.182054458328,558.7782592608941,324.0688394065243,0,350.6650442090906,0,1839.8748889534213,-0,882.85
2030-02-06T14:00:00Z,2/6/2018,518.3413294934641,484.5543896868021,279.72853048947087,0,245.94159068280888,0,2085.8164796362294,0,764.28
2030-02-06T15:00:00Z,2/6/2018,519.596801988411,378.96959101854867,258.57639332750915,0,117.94918235764686,0,2203.765661993876,0,637.55
2030-02-06T16:00:00Z,2/6/2018,529.699806331875,238.8042091272024,237.65048223145152,53.2451149732211,0,0,2203.765661993876,0,529.7
2030-02-06T17:00:00Z,2/6/2018,548.373504477982,60.072894907750786,217.40324933310322,270.897360237128,0,0,2203.765661993876,0,548.37
2030-02-06T18:00:00Z,2/6/2018,612.2624034566669,0,214.00985834455255,398.25254511211426,0,0,2203.765661993876,-0,612.26
2030-02-06T19:00:00Z,2/6/2018,633.5669434118349,0,223.05890098068613,410.11453174569147,0,0.39351068545760826,2203.302708246279,0,633.57
2030-02-06T20:00:00Z,2/6/2018,621.923110207828,0,233.12596091338426,388.7971492944437,0,0,2203.302708246279,0,621.92
2030-02-06T21:00:00Z,2/6/2018,605.317393932792,0,167.74662786732108,410.11453174569147,0,27.456234319779483,2171.0012561053622,0,605.32
2030-02-06T22:00:00Z,2/6/2018,572.238434738111,0,115.71463270955466,410.11453174569147,0,46.40927028286463,2116.4021145961096,-0,572.24
2030-02-06T23:00:00Z,2/6/2018,526.6411883676479,0,76.35129724237473,283.7905604934229,0,166.49933063184957,1920.5205491468746,-0,526.64
2030-02-07T00:00:00Z,2/6/2018,490.592617182971,0,77.82176667074646,0,0,412.7708505122246,1434.9077838383748,0,490.59
2030-02-07T01:00:00Z,2/7/2018,470.08405363452795,0,124.08499714797792,0,0,345.99905648655005,1027.8500703247867,0,470.08
2030-02-07T02:00:00Z,2/7/2018,461.338878820334,0,199.64450315969123,0,0,261.6943756606428,719.9743342534418,0,461.34
2030-02-07T03:00:00Z,2/7/2018,456.98602754052706,0,269.3221314579176,0,0,187.66389608260948,499.19328003860716,0,456.99
2030-02-07T04:00:00Z,2/7/2018,461.133892455069,0,325.8786479337512,0,0,135.25524452131782,340.06946295470385,0,461.13
2030-02-07T05:00:00Z,2/7/2018,474.56271447886496,0,403.1348494397394,0,0,71.42786503912552,256.03668055573263,-0,474.56
2030-02-07T06:00:00Z,2/7/2018,509.11856568729706,0,478.8074684844038,0,0,30.31109720289325,220.3765661993876,0,509.12
2030-02-07T07:00:00Z,2/7/2018,565.6819557663449,0,593.9565360292012,0,28.274580262856325,0,248.65114646224396,-0,593.96
2030-02-07T08:00:00Z,2/7/2018,586.0068707213389,251.70279104352338,722.6791675281977,0,388.37508785038216,0,637.0262343126262,-0,974.38
2030-02-07T09:00:00Z,2/7/2018,569.920040185147,390.7402765612232,619.8594205751323,0,440.67965695120876,0,1077.705891263835,-0,1010.6
2030-02-07T10:00:00Z,2/7/2018,542.054086341034,472.44634567333895,517.9445778856807,0,448.3368372179855,0,1526.0427284818206,0,990.39
2030-02-07T11:00:00Z,2/7/2018,529.702862192508,515.7278270352878,439.21790695132074,0,425.24287179410055,0,1951.2856002759213,0,954.95
2030-02-07T12:00:00Z,2/7/2018,507.625942772469,529.7574676030856,392.16288524342787,0,252.48006171795478,0,2203.765661993876,161.81,760.11
2030-02-07T13:00:00Z,2/7/2018,495.316495693658,507.3103190276534,360.0387838851546,0,0,0,2203.765661993876,372.03,495.32
2030-02-07T14:00:00Z,2/7/2018,494.409569431691,448.0144721918094,341.37513344812913,0,0,0,2203.765661993876,294.98,494.41
2030-02-07T15:00:00Z,2/7/2018,494.263422221421,361.66584113121087,336.3981599982566,0,0,0,2203.765661993876,203.8,494.26
2030-02-07T16:00:00Z,2/7/2018,522.1775016076721,231.83040378964037,331.53429958133415,0,0,0,2203.765661993876,41.19,522.18
2030-02-07T17:00:00Z,2/7/2018,540.6855902868101,62.18494713887295,324.86063063718575,0,0,153.6400125107515,2023.0127060988743,0,540.69
2030-02-07T18:00:00Z,2/7/2018,602.3393499290339,0,362.41415757713975,0,0,239.92519235189417,1740.7477739201754,0,602.34
2030-02-07T19:00:00Z,2/7/2018,626.049893513993,0,421.911612909716,0,0,204.13828060427684,1500.5850908563202,-0,626.05
2030-02-07T20:00:00Z,2/7/2018,614.0697320106459,0,503.2398836019642,0,0,110.8298484086817,1370.19703390493,0,614.07
2030-02-07T21:00:00Z,2/7/2018,594.4342227821271,0,586.7173019202936,0,0,7.716920861833533,1361.1183034792437,0,594.43
2030-02-07T22:00:00Z,2/7/2018,560.252681316729,0,649.0425830766621,0,88.78990175993316,0,1449.9082052391768,0,649.04
2030-02-07T23:00:00Z,2/7/2018,516.710015783735,0,695.1927005209426,0,178.4826847372075,0,1628.3908899763844,0,695.19
2030-02-08T00:00:00Z,2/7/2018,479.70036108377394,0,703.9024040582201,0,224.20204297444616,0,1852.5929329508308,0,703.9
2030-02-08T01:00:00Z,2/8/2018,459.881844391807,0,710.3498469364652,0,250.4680025446581,0,2103.060935495489,0,710.35
2030-02-08T02:00:00Z,2/8/2018,452.046494696815,0,715.1005943204358,0,100.70472649838746,0,2203.765661993876,162.35,552.75
2030-02-08T03:00:00Z,2/8/2018,450.59342129220596,0,705.9384386513509,0,0,0,2203.765661993876,255.35,450.59
2030-02-08T04:00:00Z,2/8/2018,453.2966449470671,0,694.1746832243772,0,0,0,2203.765661993876,240.88,453.3
2030-02-08T05:00:00Z,2/8/2018,465.946122037759,0,676.302824018014,0,0,0,2203.765661993876,210.36,465.95
2030-02-08T06:00:00Z,2/8/2018,501.97730585024703,0,694.1746832243772,0,0,0,2203.765661993876,192.2,501.98
2030-02-08T07:00:00Z,2/8/2018,563.6273628617821,0,715.5530464522418,0,0,0,2203.765661993876,151.93,563.63
2030-02-08T08:00:00Z,2/8/2018,579.2175421997321,219.7137339477646,739.8723485368503,0,0,0,2203.765661993876,380.37,579.22
2030-02-08T09:00:00Z,2/8/2018,558.578686816804,361.45493996460544,675.0585806555455,0,0,0,2203.765661993876,477.93,558.58
2030-02-08T10:00:00Z,2/8/2018,539.502018527834,454.00284368790983,610.4710388401436,0,0,0,2203.765661993876,524.97,539.5
2030-02-08T11:00:00Z,2/8/2018,518.892136895711,509.90151382580575,538.531149882884,0,0,0,2203.765661993876,529.54,518.89
2030-02-08T12:00:00Z,2/8/2018,500.9825637968689,537.6170217773506,612.9595255650808,0,0,0,2203.765661993876,649.59,500.98
2030-02-08T13:00:00Z,2/8/2018,492.471278138981,523.6527928025411,647.4590006153392,0,0,0,2203.765661993876,678.64,492.47
2030-02-08T14:00:00Z,2/8/2018,495.81507382333393,467.6740604616012,652.5490870981639,0,0,0,2203.765661993876,624.41,495.82
2030-02-08T15:00:00Z,2/8/2018,506.754932644664,382.8279824446976,666.348877118267,0,0,0,2203.765661993876,542.42,506.75
2030-02-08T16:00:00Z,2/8/2018,523.30606839991,241.87812574911726,669.4029290079626,0,0,0,2203.765661993876,387.97,523.31
2030-02-08T17:00:00Z,2/8/2018,550.210248412208,59.75690829612407,667.4800074477836,0,0,0,2203.765661993876,177.03,550.21
2030-02-08T18:00:00Z,2/8/2018,606.954920753617,0,744.2837568219655,0,0,0,2203.765661993876,137.33,606.95
2030-02-08T19:00:00Z,2/8/2018,619.9191004666861,0,854.7951900157435,0,0,0,2203.765661993876,234.88,619.92
2030-02-08T20:00:00Z,2/8/2018,606.723041555606,0,910.4468022279636,0,0,0,2203.765661993876,303.72,606.72
2030-02-08T21:00:00Z,2/8/2018,585.2999822663941,0,865.0884760143457,0,0,0,2203.765661993876,279.79,585.3
2030-02-08T22:00:00Z,2/8/2018,551.4796014766179,0,782.2897358937257,0,0,0,2203.765661993876,230.81,551.48
2030-02-08T23:00:00Z,2/8/2018,505.6080922045789,0,698.2467524106372,0,0,0,2203.765661993876,192.64,505.61
2030-02-09T00:00:00Z,2/8/2018,468.672116300798,0,709.2187166069488,0,0,0,2203.765661993876,240.55,468.67
2030-02-09T01:00:00Z,2/9/2018,445.82049843503205,0,721.2086980998258,0,0,0,2203.765661993876,275.39,445.82
2030-02-09T02:00:00Z,2/9/2018,434.41506669385905,0,730.5970798348135,0,0,0,2203.765661993876,296.18,434.42
2030-02-09T03:00:00Z,2/9/2018,428.494674596021,0,645.6491920881123,0,0,0,2203.765661993876,217.15,428.49
2030-02-09T04:00:00Z,2/9/2018,433.389004626692,0,488.0827371864405,0,0,0,2203.765661993876,54.69,433.39
2030-02-09T05:00:00Z,2/9/2018,450.7488501971211,0,303.595380442273,0,0,147.15346975484815,2030.6439328705253,0,450.75
2030-02-09T06:00:00Z,2/9/2018,488.55622854045794,0,273.5073136771297,0,0,215.04891486332832,1777.6452095019035,0,488.56
2030-02-09T07:00:00Z,2/9/2018,546.8871948836039,0,260.61242792063916,0,0,286.27476696296475,1440.851366016063,0,546.89
2030-02-09T08:00:00Z,2/9/2018,576.0684073822861,132.9638519789539,261.2911061183495,0,0,181.8134492849826,1226.9531903866716,0,576.07
2030-02-09T09:00:00Z,2/9/2018,570.7578240916529,269.6592278627926,276.9007046656794,0,0,24.197891563180903,1198.4850826652826,0,570.76
2030-02-09T10:00:00Z,2/9/2018,568.593031590359,408.7261723764057,309.7034842216631,0,149.8366250077098,0,1348.321707672992,-0,718.43
2030-02-09T11:00:00Z,2/9/2018,562.7904404409239,539.5140098146716,364.3370791373177,0,341.0606485110655,0,1689.382356184058,-0,903.85
2030-02-09T12:00:00Z,2/9/2018,556.743771047464,631.8100019329149,244.88971634035818,0,319.95594722580944,0,2009.3383034098674,-0,876.7
2030-02-09T13:00:00Z,2/9/2018,556.9152682074581,643.7009689841491,189.46433019404114,0,194.42735858400863,0,2203.765661993876,81.82,751.34
2030-02-09T14:00:00Z,2/9/2018,560.8377902233678,578.0105162826334,183.9217915794093,0,0,0,2203.765661993876,201.09,560.84
2030-02-09T15:00:00Z,2/9/2018,564.964520539246,475.071538902581,204.73458964251583,0,0,0,2203.765661993876,114.84,564.96
2030-02-09T16:00:00Z,2/9/2018,587.6061048461171,297.07136450493965,264.9107231728033,25.62401716837408,0,0,2203.765661993876,-0,587.61
2030-02-09T17:00:00Z,2/9/2018,622.256979443078,76.23400990772632,370.44518291670784,175.57778661864373,0,0,2203.765661993876,-0,622.26
2030-02-09T18:00:00Z,2/9/2018,670.226514111194,0,195.7986600393343,410.11453174569147,0,64.31332232616822,2128.1029298454428,0,670.23
2030-02-09T19:00:00Z,2/9/2018,670.2505191044878,0,87.66260053754145,410.11453174569147,0,172.47338682125493,1925.1930629969077,0,670.25
2030-02-09T20:00:00Z,2/9/2018,656.314262621467,0,42.41738735687547,410.11453174569147,0,203.78234351889995,1685.4491294452605,-0,656.31
2030-02-09T21:00:00Z,2/9/2018,640.700552317193,0,27.147127908399778,410.11453174569147,0,203.43889266310202,1446.109255723964,0,640.7
2030-02-09T22:00:00Z,2/9/2018,612.9924457812199,0,26.69467577659352,410.11453174569147,0,176.1832382589348,1238.8348577722759,-0,612.99
2030-02-09T23:00:00Z,2/9/2018,576.176083513365,0,43.77474375229519,410.11453174569147,0,122.28680801537845,1094.9680248130073,0,576.18
2030-02-10T00:00:00Z,2/9/2018,544.351955814794,0,55.0860470474619,410.11453174569147,0,79.15137702164068,1001.8487577287242,0,544.35
2030-02-10T01:00:00Z,2/10/2018,524.2316543255979,0,74.42837568219674,410.11453174569147,0,39.688746897709734,955.1561143196541,0,524.23
2030-02-10T02:00:00Z,2/10/2018,511.4035826556179,0,106.43936400751797,410.11453174569147,5.150313097591493,0,960.3064274172456,0,516.55
2030-02-10T03:00:00Z,2/10/2018,506.535550497446,0,70.35630649593666,410.11453174569147,0,26.064712255818016,929.6420600574595,0,506.54
2030-02-10T04:00:00Z,2/10/2018,504.31048193870896,0,58.14009893715649,410.11453174569147,0,36.05585125586101,887.2234115211526,0,504.31
2030-02-10T05:00:00Z,2/10/2018,508.5065775889771,0,65.94489821082146,410.11453174569147,0,32.44714763246438,849.0502966594298,0,508.51
2030-02-10T06:00:00Z,2/10/2018,524.4823550437999,0,53.16312548728297,410.11453174569147,0,61.204697810825515,777.0447698231641,0,524.48
2030-02-10T07:00:00Z,2/10/2018,549.886239960997,0.3562262025995487,42.30427432392344,410.11453174569147,0,97.11120768878254,662.7962901893023,0,549.89
2030-02-10T08:00:00Z,2/10/2018,557.4163094673102,37.95959316457159,34.83881414911365,410.11453174569147,0,74.50337040793355,575.1452661799686,0,557.42
2030-02-10T09:00:00Z,2/10/2018,568.052784994822,74.95005072788416,19.681667733589983,410.11453174569147,0,63.30653478765766,500.666989959195,0,568.05
2030-02-10T10:00:00Z,2/10/2018,574.514177094646,115.31892319251331,9.275268702036701,410.11453174569147,0,39.80545345440474,453.8370447187188,0,574.51
2030-02-10T11:00:00Z,2/10/2018,571.1669996069321,153.153357322348,4.976973449873514,410.11453174569147,0,2.9221370890195346,450.3992363786959,0,571.17
2030-02-10T12:00:00Z,2/10/2018,598.846642358026,170.16687862447736,9.953946899747027,410.11453174569147,0,8.611285088108753,440.2683127456267,-0,598.85
2030-02-10T13:00:00Z,2/10/2018,561.3935880251989,170.73633882159098,28.391371270868394,410.11453174569147,47.84865381295211,0,488.1169665585788,-0,609.24
2030-02-10T14:00:00Z,2/10/2018,557.577964206236,118.55390185956294,58.70566410191477,410.11453174569147,29.796133500933294,0,517.9131000595121,0,587.37
2030-02-10T15:00:00Z,2/10/2018,564.1444617524229,95.10684914781338,49.995960564636356,410.11453174569147,0,8.927120294281714,507.4106055956513,0,564.14
2030-02-10T16:00:00Z,2/10/2018,580.3982893403399,54.53836099420231,59.836794431431365,410.11453174569147,0,55.90860216901479,441.6357795144574,0,580.4
2030-02-10T17:00:00Z,2/10/2018,607.4416156803741,13.627264943522833,85.85279201031456,410.11453174569147,0,97.84702698084529,326.52163012522766,0,607.44
2030-02-10T18:00:00Z,2/10/2018,663.220603533055,0,162.8827674503996,410.11453174569147,0,90.22330433696395,220.3765661993876,-0,663.22
2030-02-10T19:00:00Z,2/10/2018,677.5758597206159,0,280.6334347530844,396.94242496753145,0,0,220.3765661993876,0,677.58
2030-02-10T20:00:00Z,2/10/2018,663.6035091137829,0,432.88357710602753,230.71993200775538,0,0,220.3765661993876,0,663.6
2030-02-10T21:00:00Z,2/10/2018,647.959331231047,0,507.87751795298243,140.08181327806471,0,0,220.3765661993876,0,647.96
2030-02-10T22:00:00Z,2/10/2018,623.1333797585689,0,599.3859616108809,23.747418147688034,0,0,220.3765661993876,0,623.13
2030-02-10T23:00:00Z,2/10/2018,587.8844300302788,0,699.7172218390087,0,111.8327918087298,0,332.2093580081174,0,699.72
2030-02-11T00:00:00Z,2/10/2018,556.7175050478351,0,637.1657146167371,0,80.44820956890203,0,412.65756757701956,0,637.17
2030-02-11T01:00:00Z,2/11/2018,538.1160009205721,0,575.8584507569341,0,37.742449836361835,0,450.40001741338136,0,575.86
2030-02-11T02:00:00Z,2/11/2018,527.5546002996599,0,520.7724037094722,0,0,6.782196590187829,442.42096260139573,0,527.55
2030-02-11T03:00:00Z,2/11/2018,522.925612177129,0,550.4080183428092,0,27.48240616568014,0,469.90336876707585,0,550.41
2030-02-11T04:00:00Z,2/11/2018,522.599345342864,0,580.0436329761461,0,57.44428763328207,0,527.3476564003579,0,580.04
2030-02-11T05:00:00Z,2/11/2018,527.081524532364,0,605.1547262914158,0,78.0732017590519,0,605.4208581594098,-0,605.15
2030-02-11T06:00:00Z,2/11/2018,541.734022911724,0,625.2888461568122,0,83.55482324508814,0,688.9756814044979,0,625.29
2030-02-11T07:00:00Z,2/11/2018,561.6260678235121,0,644.1787226597406,0,82.5526548362285,0,771.5283362407265,0,644.18
2030-02-11T08:00:00Z,2/11/2018,575.3058349241829,332.5137912770024,662.616147030862,0,419.82410338368135,0,1191.3524396244077,0,995.13
2030-02-11T09:00:00Z,2/11/2018,558.5820317630601,468.0125391405733,618.2758381138094,0,527.7063454913226,0,1719.0587851157309,0,1086.29
2030-02-11T10:00:00Z,2/11/2018,550.1554100238461,544.7068847398962,515.7954302595996,0,484.7068768781454,0,2203.765661993876,25.64,1034.86
2030-02-11T11:00:00Z,2/11/2018,536.28882829127,587.8800349832111,329.9507171200113,0,0,0,2203.765661993876,381.54,536.29
2030-02-11T12:00:00Z,2/11/2018,525.4968729671821,601.48019629813,269.5483575238217,0,0,0,2203.765661993876,345.53,525.5
2030-02-11T13:00:00Z,2/11/2018,521.3079248408851,581.3065226293563,226.33917893628475,0,0,0,2203.765661993876,286.34,521.31
2030-02-11T14:00:00Z,2/11/2018,524.119910665371,525.2185598477187,199.07893799493297,0,0,0,2203.765661993876,200.18,524.12
2030-02-11T15:00:00Z,2/11/2018,528.386701522591,438.45962830977425,234.2570912429018,0,0,0,2203.765661993876,144.33,528.39
2030-02-11T16:00:00Z,2/11/2018,538.221399387479,306.3487844349558,270.227035721531,0,0,0,2203.765661993876,38.35,538.22
2030-02-11T17:00:00Z,2/11/2018,564.014640928134,123.68652671441743,299.18397215715777,141.14414205655882,0,0,2203.765661993876,0,564.01
2030-02-11T18:00:00Z,2/11/2018,635.3079308815151,0,321.5803526815881,313.7275781999268,0,0,2203.765661993876,-0,635.31
2030-02-11T19:00:00Z,2/11/2018,661.493243355008,0,347.9356893593265,59.15856096944938,0,254.3989930262335,1904.4727290218368,0,661.49
2030-02-11T20:00:00Z,2/11/2018,647.3095123965539,0,379.72045161874456,0,0,267.5890607778094,1589.6620692832375,0,647.31
2030-02-11T21:00:00Z,2/11/2018,627.632086015086,0,451.7734536089561,0,0,175.8586324061299,1382.7695605701435,0,627.63
2030-02-11T22:00:00Z,2/11/2018,595.2301530190971,0,529.7083333126545,0,0,65.52181970644241,1305.685066797858,-0,595.23
2030-02-11T23:00:00Z,2/11/2018,551.4087179180539,0,602.6662395664787,0,51.25752164842485,0,1356.9425884462833,0,602.67
2030-02-12T00:00:00Z,2/11/2018,515.451283074525,0,628.2297850135556,0,112.7785019390306,0,1469.7210903853136,0,628.23
2030-02-12T01:00:00Z,2/12/2018,496.89254866670103,0,652.2097479993087,0,155.3171993326077,0,1625.0382897179213,-0,652.21
2030-02-12T02:00:00Z,2/12/2018,489.550901601532,0,671.8914157328986,0,182.34051413136655,0,1807.3788038492878,0,671.89
2030-02-12T03:00:00Z,2/12/2018,487.005261221527,0,648.590130944856,0,161.58486972332892,0,1968.963673572617,0,648.59
2030-02-12T04:00:00Z,2/12/2018,489.645591964472,0,625.5150722227152,0,135.86948025824321,0,2104.8331538308603,-0,625.52
2030-02-12T05:00:00Z,2/12/2018,504.073070502318,0,603.0055786653338,0,98.93250816301583,0,2203.765661993876,0,603.01
2030-02-12T06:00:00Z,2/12/2018,541.437573869091,0,405.39711009877254,136.0404637703185,0,0,2203.765661993876,0,541.44
2030-02-12T07:00:00Z,2/12/2018,601.6058936659219,0,180.0759484590533,410.11453174569147,0,11.41541346117716,2190.335763804256,0,601.61
2030-02-12T08:00:00Z,2/12/2018,630.5866944088029,30.389027908511018,56.104064344026455,410.11453174569147,0,133.97907041057417,2032.7133280271098,0,630.59
