Hour,Date,2030_load,solar,wind,gas,batt_charge,batt_discharge,SOC,net_load,load_and_charge
1675,3/11/2018,560.4975348716049,0.0,179.9001196189349,0.0,0.0,380.5974152526701,1301.4659177318179,0.0,560.5
1676,3/11/2018,539.5699493207289,0.0,234.68864258551886,0.0,0.0,304.88130673521005,942.7820274551,0.0,539.57
1677,3/11/2018,503.67366159527006,0.0,313.53066343987035,0.0,0.0,190.14299815539977,719.0843825663942,0.0,503.67
1678,3/11/2018,471.08970958830696,0.0,422.439556653933,0.0,0.0,48.650152934373985,661.8489085259542,0.0,471.09
1679,3/11/2018,452.96753657426905,0.0,473.55323966544165,0.0,20.585703091172544,0.0,682.4346116171268,0.0,473.55
1680,3/12/2018,446.018776151324,0.0,526.3373044747109,0.0,80.31852832338691,0.0,762.7531399405137,0.0,526.34
1681,3/12/2018,444.576162425923,0.0,570.7694602951718,0.0,126.1932978692488,0.0,888.9464378097624,0.0,570.77
1682,3/12/2018,446.29361001012103,0.0,563.2527422052449,0.0,116.95913219512371,0.0,1005.9055700048862,0.0,563.25
1683,3/12/2018,459.80866651123205,0.0,555.7360241153177,0.0,95.92735760408567,0.0,1101.8329276089719,0.0,555.74
1684,3/12/2018,491.93641858319296,0.0,548.0522678456126,0.0,56.11584926241969,0.0,1157.9487768713916,-0.0,548.05
1685,3/12/2018,540.774301928857,0.0,485.07887406999737,0.0,0.0,55.69542785885968,1092.4247440962627,0.0,540.77
1686,3/12/2018,561.0949436894321,371.27169295213395,424.1099384516958,0.0,234.28668771439757,0.0,1326.71143181066,0.0,795.38
1687,3/12/2018,536.840169531304,586.5466375034323,366.3147282491408,0.0,416.02119622126907,0.0,1742.7326280319294,0.0,952.86
1688,3/12/2018,519.42399895888,706.4143078589395,364.14323191205045,0.0,551.1335408121099,0.0,2293.8661688440393,0.0,1070.56
1689,3/12/2018,505.55783052430604,770.6672377114927,375.83590449638285,0.0,519.9761888989567,0.0,2813.842357742996,120.97,1025.53
1690,3/12/2018,480.549705529574,789.7035768800583,403.3972041594502,0.0,0.0,0.0,2813.842357742996,712.55,480.55
1691,3/12/2018,516.619685839324,766.7965003192996,370.15660638399265,0.0,0.0,0.0,2813.842357742996,620.33,516.62
1692,3/12/2018,519.311394337661,723.8793759064132,353.4527884063756,0.0,0.0,0.0,2813.842357742996,558.02,519.31
1693,3/12/2018,533.259401679049,660.9369447302043,348.60868119286613,0.0,0.0,0.0,2813.842357742996,476.29,533.26
1694,3/12/2018,466.673200841187,557.566758430808,359.6332010580931,0.0,0.0,0.0,2813.842357742996,450.53,466.67
1695,3/12/2018,509.20122987847503,409.74601400213817,399.722364204375,0.0,0.0,0.0,2813.842357742996,300.27,509.2
1696,3/12/2018,535.8920852940589,238.95372528668582,477.2280796205169,0.0,0.0,0.0,2813.842357742996,180.29,535.89
1697,3/12/2018,561.4593786138721,0.0,388.86488251892337,156.39977990831332,0.0,16.194716186635354,2794.7897504646016,-0.0,561.46
1698,3/12/2018,578.171789388046,0.0,363.8091555524984,0.0,0.0,214.3626338355478,2542.598416540428,0.0,578.17
1699,3/12/2018,565.5771338967149,0.0,391.03637885601364,0.0,0.0,174.54075504070127,2337.256351786661,0.0,565.58
1700,3/12/2018,538.635886654327,0.0,359.2991246985411,0.0,0.0,179.33676195578605,2126.2719259563246,0.0,538.64
1701,3/12/2018,499.18231547969106,0.0,337.4171231478625,0.0,0.0,161.76519233182856,1935.959934977703,0.0,499.18
1702,3/12/2018,466.00699030100395,0.0,320.7133051702454,0.0,0.0,145.2936851307587,1765.0261877650457,0.0,466.01
1703,3/12/2018,447.43773679664594,0.0,323.0518396871125,0.0,0.0,124.38589710953349,1618.6898382244183,0.0,447.44
1704,3/13/2018,437.174790454755,0.0,333.0741304736832,0.0,0.0,104.1006599810718,1496.2184735408043,0.0,437.17
1705,3/13/2018,436.075550507014,0.0,350.44610117040446,0.0,0.0,85.62944933660964,1395.4779449094985,0.0,436.08
1706,3/13/2018,439.202222296039,0.0,301.0027999566586,0.0,0.0,138.1994223393803,1232.89038921611,-0.0,439.2
1707,3/13/2018,453.516433571755,0.0,257.4058350350782,0.0,0.0,196.1105985366768,1002.1720379964902,0.0,453.52
1708,3/13/2018,486.5495040964439,0.0,216.98259552924432,0.0,0.0,269.56690856719956,685.0344985056672,0.0,486.55
1709,3/13/2018,535.824078426,0.0,198.2743193943136,0.0,0.0,337.54975903168634,287.9171349389773,-0.0,535.82
1710,3/13/2018,554.534372529673,367.0768304634486,181.90457777624852,0.0,0.0,5.552964289976002,281.3842357742996,0.0,554.53
1711,3/13/2018,536.947495847794,622.5216381061177,166.87114159639435,0.0,252.44528385471804,0.0,533.8295196290178,0.0,789.39
1712,3/13/2018,509.885280962728,793.316945738461,181.73753959647317,0.0,465.1692043722062,0.0,998.9987240012241,-0.0,975.05
1713,3/13/2018,495.48956787187205,904.7018070632762,212.80664103484037,0.0,622.0188802262443,0.0,1621.0176042274686,0.0,1117.51
1714,3/13/2018,485.9358191284771,965.2345462889817,251.39246056313604,0.0,703.4605894357491,0.0,2324.4781936632176,27.23,1189.4
1715,3/13/2018,482.664898466849,985.6505868174363,261.24771316993014,0.0,489.3641640797786,0.0,2813.842357742996,274.87,972.03
1716,3/13/2018,452.782848112028,965.6105047330318,273.27446211381454,0.0,0.0,0.0,2813.842357742996,786.1,452.78
1717,3/13/2018,487.600377291312,902.5068643338423,286.80455467568385,0.0,0.0,0.0,2813.842357742996,701.71,487.6
1718,3/13/2018,465.33506284342207,799.3252100985595,342.4282685411486,0.0,0.0,0.0,2813.842357742996,676.42,465.34
1719,3/13/2018,494.99370405157595,638.8474570637912,408.4083495527348,0.0,0.0,0.0,2813.842357742996,552.26,494.99
1720,3/13/2018,520.7404884571339,424.42307474016155,483.9096068115647,0.0,0.0,0.0,2813.842357742996,387.59,520.74
1721,3/13/2018,535.914786909933,0.0,563.2527422052449,0.0,0.0,0.0,2813.842357742996,27.34,535.91
1722,3/13/2018,559.65285225938,0.0,682.5180025654303,0.0,0.0,0.0,2813.842357742996,122.87,559.65
1723,3/13/2018,552.8824882268051,0.0,830.3467916673405,0.0,0.0,0.0,2813.842357742996,277.46,552.88
1724,3/13/2018,528.140384307796,0.0,866.4270384989924,0.0,0.0,0.0,2813.842357742996,338.29,528.14
1725,3/13/2018,490.44671603650704,0.0,901.0039417126594,0.0,0.0,0.0,2813.842357742996,410.56,490.45
1726,3/13/2018,459.57290826685,0.0,935.9149212858798,0.0,0.0,0.0,2813.842357742996,476.34,459.57
1727,3/13/2018,440.2514382328129,0.0,840.5361206336866,0.0,0.0,0.0,2813.842357742996,400.28,440.25
1728,3/14/2018,430.18903861455703,0.0,742.9858236444029,0.0,0.0,0.0,2813.842357742996,312.8,430.19
1729,3/14/2018,427.928306937159,0.0,639.4221521831786,0.0,0.0,0.0,2813.842357742996,211.49,427.93
1730,3/14/2018,429.930639483267,0.0,546.8830005871797,0.0,0.0,0.0,2813.842357742996,116.95,429.93
1731,3/14/2018,442.566899038897,0.0,453.0075435529728,0.0,0.0,0.0,2813.842357742996,10.44,442.57
1732,3/14/2018,476.07833334175297,0.0,366.14769006936405,0.0,0.0,109.93064327238895,2684.5121891872445,0.0,476.08
1733,3/14/2018,523.985181681373,0.0,250.22319330470182,0.0,0.0,273.7619883766713,2362.439261685278,0.0,523.99
1734,3/14/2018,545.6903515499679,398.63927790780775,171.04709609079828,0.0,23.99602244863809,0.0,2386.435284133916,0.0,569.69
1735,3/14/2018,528.705962883579,641.814517132218,120.76860397817025,0.0,233.87715822680934,0.0,2620.312442360725,0.0,762.58
1736,3/14/2018,513.0696039537161,796.2388699475814,100.05586968592596,0.0,193.5299153822706,0.0,2813.842357742996,189.7,706.6
1737,3/14/2018,480.99856565407106,895.351371647154,89.031349820699,0.0,0.0,0.0,2813.842357742996,503.38,481.0
1738,3/14/2018,464.79829144006703,950.2780221137623,78.50794449479943,0.0,0.0,0.0,2813.842357742996,563.99,464.8
1739,3/14/2018,458.98965165928706,969.9612710386536,87.69504438248946,0.0,0.0,0.0,2813.842357742996,598.67,458.99
1740,3/14/2018,507.8700101298761,935.9153818047142,99.22067878704516,0.0,0.0,0.0,2813.842357742996,527.27,507.87
1741,3/14/2018,521.4241941863761,842.5920757985434,113.58596224779521,0.0,0.0,0.0,2813.842357742996,434.75,521.42
1742,3/14/2018,480.61833149207007,704.3845111515752,137.8064983153408,0.0,0.0,0.0,2813.842357742996,361.57,480.62
1743,3/14/2018,519.691564360429,495.62617806545086,188.92018132684822,0.0,0.0,0.0,2813.842357742996,164.85,519.69
1744,3/14/2018,493.84189970704995,246.68610576000034,270.4348130576187,0.0,0.0,0.0,2813.842357742996,23.28,493.84
1745,3/14/2018,523.628657786988,0.0,365.6465755300353,0.0,0.0,157.9820822569528,2627.9810844995222,0.0,523.63
1746,3/14/2018,551.4858673156731,0.0,480.90291957559356,0.0,0.0,70.58294774007963,2544.94232245237,0.0,551.49
1747,3/14/2018,544.843596676512,0.0,600.3352181155543,0.0,55.491621439042355,0.0,2600.433943891412,0.0,600.34
1748,3/14/2018,521.672329728752,0.0,650.2796338686288,0.0,128.60730413987687,0.0,2729.041248031289,0.0,650.28
1749,3/14/2018,481.4408358330821,0.0,705.4022331947649,0.0,84.80110971170743,0.0,2813.842357742996,139.16,566.24
1750,3/14/2018,445.605368627145,0.0,757.8522216444832,0.0,0.0,0.0,2813.842357742996,312.25,445.61
1751,3/14/2018,425.78544152787396,0.0,683.3531934643111,0.0,0.0,0.0,2813.842357742996,257.57,425.79
1752,3/15/2018,416.23719865888,0.0,619.3775706100383,0.0,0.0,0.0,2813.842357742996,203.14,416.24
1753,3/15/2018,411.831447333419,0.0,571.2705748345006,0.0,0.0,0.0,2813.842357742996,159.44,411.83
1754,3/15/2018,413.204529801875,0.0,456.84942168782464,0.0,0.0,0.0,2813.842357742996,43.64,413.2
1755,3/15/2018,424.411521314467,0.0,380.1788971705621,0.0,0.0,44.23262414390495,2761.803976397225,0.0,424.41
1756,3/15/2018,454.62502696089,0.0,344.43272669846226,0.0,0.0,110.19230026242779,2632.165976088487,0.0,454.63
1757,3/15/2018,504.30434437812,0.0,308.6865562263624,0.0,0.0,195.6177881517576,2402.027401792301,0.0,504.3
1758,3/15/2018,536.040019483694,279.52432259883165,304.3435635521817,0.0,47.827866667319334,0.0,2449.85526845962,0.0,583.87
1759,3/15/2018,524.761573455316,494.120487397137,347.7734902939854,0.0,317.13240423580635,0.0,2766.987672695427,0.0,841.89
1760,3/15/2018,488.51203660894697,649.9394154895139,208.96476289998847,0.0,46.854685047569404,0.0,2813.842357742996,323.54,535.37
1761,3/15/2018,471.783169596358,742.468302671103,113.75300042757193,0.0,0.0,0.0,2813.842357742996,384.44,471.78
1762,3/15/2018,459.39772224839294,777.6232189605818,51.61479755083619,0.0,0.0,0.0,2813.842357742996,369.84,459.4
1763,3/15/2018,455.06760432616704,773.8039299218797,138.14057467489283,0.0,0.0,0.0,2813.842357742996,456.88,455.07
1764,3/15/2018,460.511517342439,706.7211129174672,296.82684546225323,0.0,0.0,0.0,2813.842357742996,543.04,460.51
1765,3/15/2018,477.227575789554,574.0979482479784,544.7115042500895,0.0,0.0,0.0,2813.842357742996,641.58,477.23
1766,3/15/2018,500.681151899108,408.3124205154445,671.6605208799787,0.0,0.0,0.0,2813.842357742996,579.29,500.68
1767,3/15/2018,515.3108826870631,235.94844516700988,807.4625610380058,0.0,0.0,0.0,2813.842357742996,528.1,515.31
1768,3/15/2018,537.9208817663849,97.26435176608666,954.7902356005872,0.0,0.0,0.0,2813.842357742996,514.13,537.92
1769,3/15/2018,555.1096854473261,0.0,1139.0333478937027,0.0,0.0,0.0,2813.842357742996,583.92,555.11
1770,3/15/2018,573.5986708658389,0.0,1256.795264635902,0.0,0.0,0.0,2813.842357742996,683.2,573.6
1771,3/15/2018,560.3551983712241,0.0,1296.7173896024071,0.0,0.0,0.0,2813.842357742996,736.36,560.36
1772,3/15/2018,533.405635457608,0.0,1363.3656233330987,0.0,0.0,0.0,2813.842357742996,829.96,533.41
1773,3/15/2018,494.0153430795979,0.0,1388.0872739399717,0.0,0.0,0.0,2813.842357742996,894.07,494.02
1774,3/15/2018,462.17632957008794,0.0,1390.926922996166,0.0,0.0,0.0,2813.842357742996,928.75,462.18
1775,3/15/2018,439.552701362837,0.0,1391.093961175943,0.0,0.0,0.0,2813.842357742996,951.54,439.55
1776,3/16/2018,426.980734502137,0.0,1383.7442812657912,0.0,0.0,0.0,2813.842357742996,956.76,426.98
1777,3/16/2018,424.116899912063,0.0,1365.8711960297414,0.0,0.0,0.0,2813.842357742996,941.75,424.12
1778,3/16/2018,423.2339676256071,0.0,1345.325499917272,0.0,0.0,0.0,2813.842357742996,922.09,423.23
1779,3/16/2018,431.15418769152905,0.0,1314.7575130182324,0.0,0.0,0.0,2813.842357742996,883.6,431.15
1780,3/16/2018,460.95537985332794,0.0,1263.643830006725,0.0,0.0,0.0,2813.842357742996,802.69,460.96
1781,3/16/2018,507.76314039553296,0.0,1215.8709105907406,0.0,0.0,0.0,2813.842357742996,708.11,507.76
1782,3/16/2018,535.822356504015,38.03156613533061,1129.011057107132,0.0,0.0,0.0,2813.842357742996,631.22,535.82
1783,3/16/2018,518.3826343725071,163.62428841663586,1008.409491308737,0.0,0.0,0.0,2813.842357742996,653.65,518.38
1784,3/16/2018,529.6028935248379,319.7757363541863,1044.6567763201656,0.0,0.0,0.0,2813.842357742996,834.83,529.6
1785,3/16/2018,486.87587363218006,438.99233479189945,1062.529861556217,0.0,0.0,0.0,2813.842357742996,1014.65,486.88
1786,3/16/2018,512.689352215729,499.3467513388399,1062.0287470168885,0.0,0.0,0.0,2813.842357742996,1048.69,512.69
1787,3/16/2018,505.70317461694106,527.4180303281967,1216.037948770516,0.0,0.0,0.0,2813.842357742996,1237.75,505.7
1788,3/16/2018,491.70364196057596,531.960070606898,1337.9758200071205,0.0,0.0,0.0,2813.842357742996,1378.23,491.7
1789,3/16/2018,495.304944598177,514.110424004315,1385.2476248837759,0.0,0.0,0.0,2813.842357742996,1404.05,495.3
1790,3/16/2018,508.99017415794003,469.2290457764442,1386.2498539624337,0.0,0.0,0.0,2813.842357742996,1346.49,508.99
1791,3/16/2018,510.93970909753705,389.91193191387646,1387.252083041091,0.0,0.0,0.0,2813.842357742996,1266.22,510.94
1792,3/16/2018,515.913643130338,276.15091537783474,1388.2543121197468,0.0,0.0,0.0,2813.842357742996,1148.49,515.91
1793,3/16/2018,523.206037166976,0.0,1315.0915893777856,0.0,0.0,0.0,2813.842357742996,791.89,523.21
1794,3/16/2018,551.053846953349,0.0,1088.4207794215229,0.0,0.0,0.0,2813.842357742996,537.37,551.05
1795,3/16/2018,552.7638762909239,0.0,834.3557079819691,0.0,0.0,0.0,2813.842357742996,281.59,552.76
1796,3/16/2018,533.651595250298,0.0,580.4576747221907,0.0,0.0,0.0,2813.842357742996,46.81,533.65
1797,3/16/2018,500.77882257217396,0.0,387.5285770807139,0.0,0.0,113.25024549146008,2680.6067748118667,0.0,500.78
1798,3/16/2018,471.63319042762,0.0,268.09627854075313,0.0,0.0,203.53691188686685,2441.151584356729,0.0,471.63
1799,3/16/2018,449.71750025024704,0.0,163.36333982109448,0.0,0.0,286.35416042915267,2104.26433679302,0.0,449.72
1800,3/17/2018,436.59455075209496,0.0,164.53260707952734,0.0,0.0,272.0619436725677,1784.1914618841167,0.0,436.59
1801,3/17/2018,431.25657646755707,0.0,272.7733475744858,0.0,0.0,158.48322889307124,1597.7406043628564,-0.0,431.26
1802,3/17/2018,431.727788786831,0.0,277.2833784284418,0.0,0.0,154.44441035838932,1416.041298058869,0.0,431.73
1803,3/17/2018,439.140784518377,0.0,309.3547089454664,0.0,0.0,129.78607557291048,1263.3517973848566,-0.0,439.14
1804,3/17/2018,457.606681649321,0.0,377.00517175481565,0.0,0.0,80.60150989450538,1168.5264916266149,0.0,457.61
1805,3/17/2018,485.534682659391,0.0,423.9429002719192,0.0,0.0,61.591782387471916,1096.0655711707655,0.0,485.53
1806,3/17/2018,495.241379732702,311.38949745114155,489.2548285644013,0.0,305.40294628284073,0.0,1401.4685174536064,0.0,800.64
1807,3/17/2018,510.554769424324,496.6850244308918,562.5845894861408,0.0,548.7148444927086,0.0,1950.1833619463152,-0.0,1059.27
1808,3/17/2018,501.902675589863,621.4568266801632,683.6872698238631,0.0,703.4605894357491,0.0,2653.6439513820646,99.78,1205.36
1809,3/17/2018,494.511457947935,703.880018682218,816.3155845661424,0.0,160.19840636093198,0.0,2813.842357742996,865.49,654.71
1810,3/17/2018,488.38671667991207,750.6404308798247,928.7322795555048,0.0,0.0,0.0,2813.842357742996,1190.99,488.39
1811,3/17/2018,458.74931447702505,764.7328499568115,921.8837141846817,0.0,0.0,0.0,2813.842357742996,1227.87,458.75
1812,3/17/2018,430.266349081661,748.7434359978523,912.5295761172164,0.0,0.0,0.0,2813.842357742996,1231.01,430.27
1813,3/17/2018,419.327538917116,701.9290800278933,903.8435907688553,0.0,0.0,0.0,2813.842357742996,1186.45,419.33
1814,3/17/2018,449.401265106811,624.2897820469349,803.6206829031524,0.0,0.0,0.0,2813.842357742996,978.51,449.4
1815,3/17/2018,436.339412097396,500.98893883657917,726.9501583858913,0.0,0.0,0.0,2813.842357742996,791.6,436.34
1816,3/17/2018,469.599399751952,335.33841021264857,672.662749958636,0.0,0.0,0.0,2813.842357742996,538.4,469.6
1817,3/17/2018,497.281373944489,14.193076245308607,841.204273352792,0.0,0.0,0.0,2813.842357742996,358.12,497.28
1818,3/17/2018,528.567757920414,0.0,926.0596686790857,0.0,0.0,0.0,2813.842357742996,397.49,528.57
1819,3/17/2018,527.037324993337,0.0,958.2980373758858,0.0,0.0,0.0,2813.842357742996,431.26,527.04
1820,3/17/2018,508.00470973312105,0.0,978.0085425894754,0.0,0.0,0.0,2813.842357742996,470.0,508.0
1821,3/17/2018,477.54942462426095,0.0,999.7235059603771,0.0,0.0,0.0,2813.842357742996,522.17,477.55
1822,3/17/2018,448.52111310526504,0.0,1020.9373547919502,0.0,0.0,0.0,2813.842357742996,572.42,448.52
1823,3/17/2018,428.175478685907,0.0,957.7969228365585,0.0,0.0,0.0,2813.842357742996,529.62,428.18
1824,3/18/2018,417.83294840999,0.0,852.3958313977944,0.0,0.0,0.0,2813.842357742996,434.56,417.83
1825,3/18/2018,412.9555525796261,0.0,699.0547823632706,0.0,0.0,0.0,2813.842357742996,286.1,412.96
1826,3/18/2018,411.911903377385,0.0,597.3285308795831,0.0,0.0,0.0,2813.842357742996,185.42,411.91
1827,3/18/2018,418.1872364815429,0.0,512.6401737330648,0.0,0.0,0.0,2813.842357742996,94.45,418.19
1828,3/18/2018,432.7645892568661,0.0,466.20355975529003,0.0,0.0,0.0,2813.842357742996,33.44,432.76
1829,3/18/2018,455.934481605115,0.0,314.03177797919915,0.0,0.0,141.902703625916,2646.8980005360363,0.0,455.93
1830,3/18/2018,467.88033819380394,245.52854128172143,220.15632094499213,0.0,0.0,2.1954759670903408,2644.315087633577,-0.0,467.88
1831,3/18/2018,465.19577367800804,465.50607333271097,192.09390674259467,0.0,169.5272701094192,0.0,2813.842357742996,22.88,634.72
1832,3/18/2018,457.00086809985896,651.6351641130622,205.28992294491331,0.0,0.0,0.0,2813.842357742996,399.92,457.0
1833,3/18/2018,440.50947823686397,769.6278452840594,220.9915118438729,0.0,0.0,0.0,2813.842357742996,550.11,440.51
1834,3/18/2018,423.08388129582005,816.8936560955965,246.5483533496266,0.0,0.0,0.0,2813.842357742996,640.36,423.08
1835,3/18/2018,414.88298453619007,819.5830391931995,278.786722046428,0.0,0.0,0.0,2813.842357742996,683.49,414.88
1836,3/18/2018,413.49523162820793,744.2791715632587,328.3970614399506,0.0,0.0,0.0,2813.842357742996,659.18,413.5
1837,3/18/2018,428.395814395954,588.7265091236596,400.056440563927,0.0,0.0,0.0,2813.842357742996,560.39,428.4
1838,3/18/2018,453.61760789960704,397.7832318622092,530.5132589691161,0.0,0.0,0.0,2813.842357742996,474.68,453.62
1839,3/18/2018,498.00708536243,221.0298053469927,844.7120751280905,0.0,0.0,0.0,2813.842357742996,567.73,498.01
1840,3/18/2018,549.190786390161,96.39228621126169,1080.4029467922671,0.0,0.0,0.0,2813.842357742996,627.6,549.19
1841,3/18/2018,578.5423970250471,0.37918394312265663,1248.443355647094,0.0,0.0,0.0,2813.842357742996,670.28,578.54
1842,3/18/2018,597.991680679525,0.0,1351.5059125689897,0.0,0.0,0.0,2813.842357742996,753.51,597.99
1843,3/18/2018,581.984141581471,0.0,1388.0872739399717,0.0,0.0,0.0,2813.842357742996,806.1,581.98
1844,3/18/2018,549.4013762159,0.0,1388.7554266590757,0.0,0.0,0.0,2813.842357742996,839.35,549.4
1845,3/18/2018,504.19055377132906,0.0,1388.5883884793004,0.0,0.0,0.0,2813.842357742996,884.4,504.19
1846,3/18/2018,467.745752178649,0.0,1388.0872739399717,0.0,0.0,0.0,2813.842357742996,920.34,467.75
1847,3/18/2018,447.36153112454997,0.0,1391.260999355718,0.0,0.0,0.0,2813.842357742996,943.9,447.36
1848,3/19/2018,437.94405897008096,0.0,1392.7643429737045,0.0,0.0,0.0,2813.842357742996,954.82,437.94
1849,3/19/2018,434.37210153994704,0.0,1393.0984193332565,0.0,0.0,0.0,2813.842357742996,958.73,434.37
1850,3/19/2018,435.11168355888105,0.0,1393.0984193332565,0.0,0.0,0.0,2813.842357742996,957.99,435.11
1851,3/19/2018,449.870354535522,0.0,1393.0984193332565,0.0,0.0,0.0,2813.842357742996,943.23,449.87
1852,3/19/2018,485.580547457522,0.0,1393.0984193332565,0.0,0.0,0.0,2813.842357742996,907.52,485.58
1853,3/19/2018,543.865695172291,0.0,1393.0984193332565,0.0,0.0,0.0,2813.842357742996,849.23,543.87
1854,3/19/2018,568.0027730509489,122.79727801329373,1382.7420521871336,0.0,0.0,0.0,2813.842357742996,937.54,568.0
1855,3/19/2018,559.245132140683,308.70112613672705,1342.318812681301,0.0,0.0,0.0,2813.842357742996,1091.77,559.25
1856,3/19/2018,535.544448421615,504.8936589977591,1340.1473163442106,0.0,0.0,0.0,2813.842357742996,1309.5,535.54
1857,3/19/2018,505.876018831992,652.6953673478363,1337.8087818273439,0.0,0.0,0.0,2813.842357742996,1484.63,505.88
1858,3/19/2018,481.178116944127,731.5758721156532,1335.6372854902534,0.0,0.0,0.0,2813.842357742996,1586.04,481.18
1859,3/19/2018,467.53947778216104,763.3193653675438,1348.4992253330186,0.0,0.0,0.0,2813.842357742996,1644.28,467.54
1860,3/19/2018,462.84054025161106,765.5327925072439,1357.18521068138,0.0,0.0,0.0,2813.842357742996,1659.88,462.84
1861,3/19/2018,463.43285439441394,740.8317562754563,1365.0360051308605,0.0,0.0,0.0,2813.842357742996,1642.43,463.43
1862,3/19/2018,489.38871643508395,673.7879199203278,1308.2430240069627,0.0,0.0,0.0,2813.842357742996,1492.64,489.39
1863,3/19/2018,497.58336296418304,535.0038806510963,1185.1358855119254,0.0,0.0,0.0,2813.842357742996,1222.56,497.58
1864,3/19/2018,548.678866513044,339.7695698525295,972.6633208366372,0.0,0.0,0.0,2813.842357742996,763.75,548.68
1865,3/19/2018,569.190328131737,23.611204886528373,815.6474318470368,0.0,0.0,0.0,2813.842357742996,270.07,569.19
1866,3/19/2018,596.4159881453609,0.0,649.4444429697481,0.0,0.0,0.0,2813.842357742996,53.03,596.42
1867,3/19/2018,591.4717040141751,0.0,510.1346010364224,0.0,0.0,81.33710297775275,2718.1516483574046,0.0,591.47
1868,3/19/2018,561.0220332524069,0.0,423.10770937303835,0.0,0.0,137.91432387936857,2555.899502616971,0.0,561.02
1869,3/19/2018,515.940316525585,0.0,380.3459353503388,0.0,0.0,135.59438117524627,2396.3767012343283,0.0,515.94
1870,3/19/2018,477.860992031739,0.0,380.8470498896676,0.0,0.0,97.01394214207143,2282.2426516554206,0.0,477.86
1871,3/19/2018,458.093547482868,0.0,410.74688406960195,0.0,0.0,47.3466634132661,2226.540694698637,0.0,458.09
1872,3/20/2018,447.408584006878,0.0,495.10116485656687,0.0,47.69258084968888,0.0,2274.2332755483258,-0.0,495.1
1873,3/20/2018,444.031888437445,0.0,632.072472273027,0.0,188.04058383558188,0.0,2462.2738593839076,0.0,632.07
1874,3/20/2018,445.6670031509199,0.0,852.2287932180191,0.0,351.5684983590889,0.0,2813.842357742996,54.99,797.24
1875,3/20/2018,458.491325495799,0.0,969.4895954208894,0.0,0.0,0.0,2813.842357742996,511.0,458.49
1876,3/20/2018,493.37340917350895,0.0,1068.543236028159,0.0,0.0,0.0,2813.842357742996,575.17,493.37
1877,3/20/2018,552.4515978429921,0.0,1008.5765294885139,0.0,0.0,0.0,2813.842357742996,456.12,552.45
1878,3/20/2018,574.0729882322739,408.3334379049681,946.2712884320027,0.0,0.0,0.0,2813.842357742996,780.53,574.07
1879,3/20/2018,555.4490940038161,644.7987798623714,882.4627037575053,0.0,0.0,0.0,2813.842357742996,971.81,555.45
1880,3/20/2018,520.851920996175,812.9597937615641,1027.2848056234443,0.0,0.0,0.0,2813.842357742996,1319.39,520.85
1881,3/20/2018,496.113521281824,908.3223663901385,1162.919807601695,0.0,0.0,0.0,2813.842357742996,1575.13,496.11
1882,3/20/2018,476.675642343718,939.8240058996344,1280.3476479843423,0.0,0.0,0.0,2813.842357742996,1743.5,476.68
1883,3/20/2018,462.27729193679494,931.2323726618451,1275.1694644112806,0.0,0.0,0.0,2813.842357742996,1744.12,462.28
1884,3/20/2018,455.981860692498,893.9191866753392,1267.9868226809056,0.0,0.0,0.0,2813.842357742996,1705.92,455.98
1885,3/20/2018,455.878363580031,824.527886557075,1258.6326846134405,0.0,0.0,0.0,2813.842357742996,1627.28,455.88
1886,3/20/2018,461.680487129536,712.4053601672139,1188.476649107449,0.0,0.0,0.0,2813.842357742996,1439.2,461.68
1887,3/20/2018,484.9062210089971,566.0266837897611,1090.7593139383898,0.0,0.0,0.0,2813.842357742996,1171.88,484.91
1888,3/20/2018,514.643500720521,395.0845079634309,958.9661900949912,0.0,0.0,0.0,2813.842357742996,839.41,514.64
1889,3/20/2018,538.911661877695,41.67520632601397,829.344562588683,0.0,0.0,0.0,2813.842357742996,332.11,538.91
1890,3/20/2018,580.8222995125689,0.0,700.7251641610324,0.0,0.0,0.0,2813.842357742996,119.9,580.82
1891,3/20/2018,581.835840263588,0.0,639.7562285427306,0.0,0.0,0.0,2813.842357742996,57.92,581.84
1892,3/20/2018,553.3799536916291,0.0,592.8185000256271,0.0,0.0,0.0,2813.842357742996,39.44,553.38
1893,3/20/2018,508.60341025476396,0.0,555.7360241153177,0.0,0.0,0.0,2813.842357742996,47.13,508.6
1894,3/20/2018,471.86962390466397,0.0,529.0099153511297,0.0,0.0,0.0,2813.842357742996,57.14,471.87
1895,3/20/2018,449.46332906176895,0.0,577.4509874862197,0.0,0.0,0.0,2813.842357742996,127.99,449.46
1896,3/21/2018,439.553703194046,0.0,635.9143504078788,0.0,0.0,0.0,2813.842357742996,196.36,439.55
1897,3/21/2018,435.82461579210104,0.0,696.3821714868516,0.0,0.0,0.0,2813.842357742996,260.56,435.82
1898,3/21/2018,437.275570765725,0.0,603.1748671717487,0.0,0.0,0.0,2813.842357742996,165.9,437.28
1899,3/21/2018,450.214208373698,0.0,531.0143735084433,0.0,0.0,0.0,2813.842357742996,80.8,450.21
1900,3/21/2018,484.11558193083596,0.0,483.57553045201115,0.0,0.0,0.5400514788247764,2813.2070030620257,-0.0,484.12
1901,3/21/2018,542.82486521069,0.0,417.2613730808729,0.0,0.0,125.56349212981709,2665.485247615182,0.0,542.82
1902,3/21/2018,566.0399989342179,339.5782770992513,345.10087941756626,0.0,118.63915758259968,0.0,2784.124405197782,0.0,684.68
